"Timestamp (Africa/Kigali)","Battery Monitor State of Charge (%)","Battery Monitor Discharged Energy (kWh)","Battery Monitor Charged Energy (kWh)","Solar Charger Battery Power (W)","Solar Charger PV Power (W)","System Overview AC Consumption (W)","System Overview Battery Power (W)"
2019-10-11 20:01:00,97.6,131.78,NA,0,0,205,-224.707993
2019-10-11 20:16:00,97.2,131.84,NA,0,0,205,-224.576004
2019-10-11 20:31:00,96.8,131.9,NA,0,0,206,-224.399994
2019-10-11 20:46:00,96.4,131.95,NA,0,0,205,-224.223999
2019-10-11 21:01:00,96.1,132,NA,0,0,67,-76.934998
2019-10-11 21:08:00,96.1,NA,NA,0,0,66,-76.919998
2019-10-11 21:08:00,96.1,NA,NA,0,0,67,-76.919998
2019-10-11 21:16:00,96,132.02,NA,0,0,66,-76.889999
2019-10-11 21:31:00,95.9,132.03,NA,0,0,66,-76.845001
2019-10-11 21:46:00,95.8,132.05,NA,0,0,66,-76.815002
2019-10-11 22:01:00,95.7,132.07,NA,0,0,65,-76.785004
2019-10-11 22:16:00,95.6,132.09,NA,0,0,65,-76.739998
2019-10-11 22:31:00,95.5,132.11,NA,0,0,65,-76.709999
2019-10-11 22:46:00,95.4,132.13,NA,0,0,65,-76.68
2019-10-11 23:01:00,95.3,132.15,NA,0,0,65,-76.650002
2019-10-11 23:16:00,95.2,132.17,NA,0,0,65,-76.605003
2019-10-11 23:31:00,95.1,132.19,NA,0,0,65,-76.574997
2019-10-11 23:46:00,94.9,132.21,NA,0,0,64,-76.544998
2019-10-12 00:01:00,94.8,132.23,NA,0,0,63,-76.514999
2019-10-12 00:16:00,94.7,132.25,NA,0,0,64,-76.485001
2019-10-12 00:31:00,94.6,132.26,NA,0,0,64,-76.455002
2019-10-12 00:46:00,94.5,132.28,NA,0,0,62,-76.425003
2019-10-12 01:01:00,94.4,132.3,NA,0,0,63,-76.394997
2019-10-12 01:04:00,94.4,132.31,NA,0,0,62,-76.394997
2019-10-12 01:04:00,94.4,NA,NA,0,0,62,-76.394997
2019-10-12 01:04:00,94.4,NA,NA,0,0,63,-76.394997
2019-10-12 01:05:00,94.4,NA,NA,0,0,61,-76.394997
2019-10-12 01:05:00,94.4,NA,NA,0,0,61,-76.394997
2019-10-12 01:05:00,94.4,NA,NA,0,0,61,-71.302002
2019-10-12 01:06:00,94.4,NA,NA,0,0,62,-76.379997
2019-10-12 01:06:00,94.4,NA,NA,0,0,62,-71.288002
2019-10-12 01:06:00,94.4,NA,NA,0,0,61,-71.288002
2019-10-12 01:06:00,94.4,NA,NA,0,0,63,-76.379997
2019-10-12 01:06:00,94.4,NA,NA,0,0,64,-76.379997
2019-10-12 01:06:00,94.4,NA,NA,0,0,65,-76.379997
2019-10-12 01:07:00,94.4,NA,NA,0,0,64,-71.288002
2019-10-12 01:16:00,94.3,132.32,NA,0,0,62,-76.349998
2019-10-12 01:31:00,94.2,132.34,NA,0,0,61,-71.246002
2019-10-12 01:46:00,94.1,132.36,NA,0,0,61,-71.218002
2019-10-12 01:51:00,94.1,NA,NA,0,0,62,-76.290001
2019-10-12 01:54:00,94.1,132.37,NA,0,0,60,-71.204002
2019-10-12 01:55:00,94.1,NA,NA,0,0,60,-71.204002
2019-10-12 01:56:00,94.1,NA,NA,0,0,60,-71.204002
2019-10-12 02:01:00,94,NA,NA,0,0,59,-71.190002
2019-10-12 02:16:00,93.9,132.39,NA,0,0,60,-71.162003
2019-10-12 02:31:00,93.8,132.41,NA,0,0,60,-71.120003
2019-10-12 02:46:00,93.8,132.43,NA,0,0,60,-71.092003
2019-10-12 03:01:00,93.7,132.45,NA,0,0,60,-71.064003
2019-10-12 03:16:00,93.6,132.46,NA,0,0,60,-71.036003
2019-10-12 03:31:00,93.5,132.48,NA,0,0,63,-76.065002
2019-10-12 03:46:00,93.4,132.5,NA,0,0,62,-76.035004
2019-10-12 04:01:00,93.3,132.52,NA,0,0,63,-76.019997
2019-10-12 04:16:00,93.1,132.54,NA,0,0,62,-70.938004
2019-10-12 04:31:00,93.1,132.56,NA,0,0,60,-70.924004
2019-10-12 04:46:00,93,132.57,NA,0,0,60,-70.896004
2019-10-12 05:01:00,92.9,132.59,NA,0,0,60,-70.882004
2019-10-12 05:16:00,92.8,132.61,NA,0,0,60,-70.853996
2019-10-12 05:31:00,92.7,132.63,NA,0,0,60,-70.839996
2019-10-12 05:46:00,92.6,132.65,NA,0,0,60,-70.825996
2019-10-12 06:01:00,92.5,132.67,NA,0,0,62,-75.855003
2019-10-12 06:16:00,92.4,132.68,NA,0,0,62,-75.839996
2019-10-12 06:31:00,92.3,132.7,NA,0,0,62,-70.769997
2019-10-12 06:39:00,92.2,132.71,NA,0,1,65,-75.794998
2019-10-12 06:39:00,92.2,NA,NA,0,4,65,-75.794998
2019-10-12 06:46:00,92.2,132.72,NA,0,5,65,-75.794998
2019-10-12 07:01:00,92.1,132.73,NA,30,29,37,-20.32
2019-10-12 07:16:00,92.1,NA,150.45,82,88,36,35.931
2019-10-12 07:31:00,92.2,NA,150.46,141,148,36,94.265999
2019-10-12 07:46:00,92.3,NA,150.48,137,139,36,84.239998
2019-10-12 08:01:00,100,NA,150.51,196,194,42,132.524994
2019-10-12 08:16:00,100,NA,150.53,148,152,40,95.075996
2019-10-12 08:31:00,100,NA,150.59,382,392,43,327.752991
2019-10-12 08:46:00,100,NA,150.63,180,183,51,116.643997
2019-10-12 09:01:00,100,NA,150.7,300,307,45,240.929993
2019-10-12 09:16:00,100,NA,150.77,257,266,47,197.912994
2019-10-12 09:31:00,100,NA,150.81,117,123,51,58.289001
2019-10-12 09:46:00,100,NA,150.82,79,76,48,10.504
2019-10-12 10:01:00,100,NA,150.83,105,106,46,42.048
2019-10-12 10:16:00,100,NA,150.87,440,451,47,379.609985
2019-10-12 10:31:00,100,NA,150.98,386,400,43,336.846008
2019-10-12 10:46:00,100,NA,151.04,292,297,43,232.630005
2019-10-12 10:59:00,100,NA,151.1,716,736,42,658.030029
2019-10-12 11:00:00,100,NA,151.11,638,651,42,574.5
2019-10-12 11:01:00,100,NA,151.12,601,620,42,543.210022
2019-10-12 11:01:00,100,NA,NA,573,586,42,510.480011
2019-10-12 11:06:00,100,NA,151.15,596,609,43,538.807983
2019-10-12 11:16:00,100,NA,151.23,512,527,45,453.776001
2019-10-12 11:18:00,100,NA,NA,500,514,42,442.287994
2019-10-12 11:18:00,100,NA,NA,500,513,43,442.287994
2019-10-12 11:18:00,100,NA,NA,500,513,42,442.287994
2019-10-12 11:18:00,100,NA,151.25,500,513,42,442.287994
2019-10-12 11:18:00,100,NA,NA,506,515,42,436.467987
2019-10-12 11:18:00,100,NA,NA,506,515,42,442.210999
2019-10-12 11:27:00,100,NA,151.31,429,444,42,377.519989
2019-10-12 11:31:00,100,NA,151.33,274,279,45,213.408005
2019-10-12 11:33:00,100,NA,NA,229,237,43,174.207993
2019-10-12 11:35:00,100,NA,NA,273,279,52,207.404007
2019-10-12 11:35:00,100,NA,NA,273,280,50,207.442001
2019-10-12 11:35:00,100,NA,NA,267,278,50,207.404007
2019-10-12 11:35:00,100,NA,151.34,268,277,51,207.404007
2019-10-12 11:35:00,100,NA,NA,268,277,51,207.404007
2019-10-12 11:37:00,100,NA,NA,196,199,52,130.320007
2019-10-12 11:37:00,100,NA,NA,196,202,52,130.320007
2019-10-12 11:39:00,100,NA,NA,102,107,51,42.967999
2019-10-12 11:39:00,100,NA,NA,107,108,52,42.959999
2019-10-12 11:39:00,100,NA,151.35,102,107,51,42.967999
2019-10-12 11:42:00,100,NA,NA,232,240,52,172.671997
2019-10-12 11:46:00,100,NA,151.36,223,225,53,151.955994
2019-10-12 11:48:00,100,NA,151.37,425,434,53,355.694
2019-10-12 11:49:00,100,NA,NA,408,417,53,338.954987
2019-10-12 12:01:00,100,NA,151.44,356,368,51,287.200012
2019-10-12 12:06:00,100,NA,151.46,326,338,53,257.174988
2019-10-12 12:10:00,100,NA,151.47,384,390,52,315.040009
2019-10-12 12:16:00,100,NA,151.5,322,334,53,258.480011
2019-10-12 12:16:00,100,NA,NA,328,335,52,258.480011
2019-10-12 12:26:00,100,NA,151.52,220,225,52,148.337997
2019-10-12 12:31:00,100,NA,151.53,220,225,54,148.634995
2019-10-12 12:40:00,100,NA,151.56,148,154,54,82.245003
2019-10-12 12:41:00,100,NA,NA,120,126,54,54.400002
2019-10-12 12:45:00,100,NA,151.57,327,331,53,251.899994
2019-10-12 12:45:00,100,NA,NA,293,302,54,224.093994
2019-10-12 12:46:00,100,NA,NA,287,297,54,224.016006
2019-10-12 13:00:00,100,NA,151.62,259,265,54,183.807999
2019-10-12 13:01:00,100,NA,NA,94,98,53,27.525
2019-10-12 13:16:00,100,NA,151.64,171,176,51,104.613998
2019-10-12 13:31:00,100,NA,151.67,154,161,49,93.601997
2019-10-12 13:46:00,100,NA,151.69,143,150,47,88.096001
2019-10-12 14:01:00,100,NA,151.71,138,143,47,77.084
2019-10-12 14:16:00,100,NA,151.73,127,134,48,71.578003
2019-10-12 14:31:00,100,NA,151.75,127,125,48,60.566002
2019-10-12 14:46:00,100,NA,151.76,116,121,47,55.060001
2019-10-12 15:01:00,100,NA,151.78,110,117,46,55.060001
2019-10-12 15:16:00,100,NA,151.79,110,111,46,49.554001
2019-10-12 15:31:00,100,NA,151.8,99,104,46,38.542
2019-10-12 15:46:00,100,NA,151.81,88,95,46,38.542
2019-10-12 16:01:00,100,NA,151.82,88,95,46,33.035999
2019-10-12 16:16:00,100,NA,151.83,83,88,46,27.535
2019-10-12 16:31:00,100,NA,NA,77,83,42,22.02
2019-10-12 16:46:00,100,NA,151.84,72,76,43,16.514999
2019-10-12 17:01:00,100,NA,NA,72,77,43,16.514999
2019-10-12 17:16:00,100,NA,151.85,72,75,43,22.028
2019-10-12 17:31:00,100,NA,NA,72,74,42,16.518
2019-10-12 17:46:00,100,NA,151.86,72,74,43,16.518
2019-10-12 18:01:00,100,NA,NA,72,73,43,16.518
2019-10-12 18:08:00,100,NA,NA,66,69,43,10.98
2019-10-12 18:09:00,100,NA,NA,65,69,43,10.85
2019-10-12 18:16:00,100,NA,NA,48,54,46,-5.366
2019-10-12 18:31:00,100,132.74,NA,32,33,47,-31.566
2019-10-12 18:46:00,99.9,132.75,NA,5,5,44,-51.830002
2019-10-12 18:58:00,99.8,NA,NA,0,0,189,-204.679993
2019-10-12 18:58:00,99.8,132.77,NA,0,2,189,-204.679993
2019-10-12 19:01:00,99.8,132.78,NA,0,0,194,-214.619995
2019-10-12 19:16:00,99.4,132.83,NA,0,0,192,-209.632996
2019-10-12 19:31:00,99,132.89,NA,0,0,215,-235.014008
2019-10-12 19:46:00,98.6,132.95,NA,0,0,214,-234.968002
2019-10-12 20:01:00,98.2,133,NA,0,0,212,-234.921997
2019-10-12 20:16:00,97.7,133.06,NA,0,0,214,-229.679993
2019-10-12 20:31:00,97.3,133.12,NA,0,0,205,-224.531998
2019-10-12 20:46:00,96.9,133.18,NA,0,0,200,-219.300003
2019-10-12 21:01:00,96.8,133.2,NA,0,0,85,-97.508003
2019-10-12 21:16:00,96.6,133.23,NA,0,0,64,-76.949997
2019-10-12 21:31:00,96.5,133.25,NA,0,0,63,-71.82
2019-10-12 21:36:00,96.5,NA,NA,0,0,35,-46.196999
2019-10-12 21:36:00,96.5,NA,NA,0,0,35,-46.215
2019-10-12 21:46:00,96.4,133.26,NA,0,0,34,-46.269001
2019-10-12 22:01:00,96.4,133.27,NA,0,0,35,-46.250999
2019-10-12 22:12:00,96.3,133.28,NA,0,0,37,-46.233002
2019-10-12 22:16:00,96.3,NA,NA,0,0,32,-46.233002
2019-10-12 22:31:00,96.3,133.3,NA,0,0,35,-46.215
2019-10-12 22:46:00,96.2,133.31,NA,0,0,34,-46.206001
2019-10-12 23:01:00,96.2,133.32,NA,0,0,33,-46.196999
2019-10-12 23:16:00,96.1,133.33,NA,0,0,33,-46.188
2019-10-12 23:31:00,96.1,133.34,NA,0,0,32,-41.040001
2019-10-12 23:46:00,96,133.35,NA,0,0,33,-46.160999
2019-10-13 00:01:00,95.9,133.36,NA,0,0,33,-46.152
2019-10-13 00:16:00,95.9,133.37,NA,0,0,32,-41.015999
2019-10-13 00:31:00,95.8,133.38,NA,0,0,32,-46.133999
2019-10-13 00:46:00,95.8,133.4,NA,0,0,33,-40.992001
2019-10-13 01:01:00,95.7,133.41,NA,0,0,32,-40.984001
2019-10-13 01:16:00,95.7,133.42,NA,0,0,32,-40.976002
2019-10-13 01:31:00,95.6,133.43,NA,0,0,32,-40.967999
2019-10-13 01:46:00,95.6,133.44,NA,0,0,32,-40.959999
2019-10-13 02:01:00,95.5,133.45,NA,0,0,32,-40.952
2019-10-13 02:16:00,95.5,133.46,NA,0,0,32,-40.944
2019-10-13 02:31:00,95.4,133.47,NA,0,0,32,-40.928001
2019-10-13 02:46:00,95.4,133.48,NA,0,0,61,-71.512001
2019-10-13 03:01:00,95.3,133.5,NA,0,0,62,-76.5
2019-10-13 03:16:00,95.2,133.52,NA,0,0,61,-76.470001
2019-10-13 03:31:00,95.1,133.54,NA,0,0,62,-76.455002
2019-10-13 03:46:00,95,133.56,NA,0,0,63,-76.425003
2019-10-13 04:01:00,94.9,133.57,NA,0,0,64,-76.394997
2019-10-13 04:16:00,94.8,133.59,NA,0,0,65,-76.364998
2019-10-13 04:31:00,94.7,133.61,NA,0,0,64,-76.334999
2019-10-13 04:46:00,94.6,133.63,NA,0,0,65,-76.305
2019-10-13 05:01:00,94.5,133.65,NA,0,0,63,-76.275002
2019-10-13 05:16:00,94.4,133.67,NA,0,0,63,-76.245003
2019-10-13 05:31:00,94.3,133.69,NA,0,0,63,-76.214996
2019-10-13 05:46:00,94.2,133.71,NA,0,0,62,-76.184998
2019-10-13 06:01:00,94.1,133.72,NA,0,0,63,-76.154999
2019-10-13 06:16:00,94,133.74,NA,0,0,63,-76.139999
2019-10-13 06:31:00,93.9,133.76,NA,0,0,63,-76.095001
2019-10-13 06:39:00,93.8,NA,NA,0,1,63,-76.095001
2019-10-13 06:39:00,93.8,133.77,NA,0,0,63,-76.095001
2019-10-13 06:39:00,93.8,NA,NA,0,3,63,-76.095001
2019-10-13 06:46:00,93.8,133.78,NA,0,5,63,-71.008003
2019-10-13 07:01:00,93.7,133.79,NA,10,10,39,-40.68
2019-10-13 07:16:00,93.6,133.8,NA,10,12,41,-45.747002
2019-10-13 07:31:00,93.6,133.81,NA,41,43,40,-10.198
2019-10-13 07:46:00,93.6,133.82,NA,51,51,43,-5.105
2019-10-13 08:01:00,93.6,NA,NA,10,12,43,-45.756001
2019-10-13 08:16:00,93.5,133.83,NA,56,57,46,0
2019-10-13 08:31:00,93.5,NA,NA,25,30,44,-30.552
2019-10-13 08:46:00,93.5,133.84,NA,41,49,46,-15.297
2019-10-13 09:01:00,93.5,NA,151.87,82,85,44,25.645
2019-10-13 09:16:00,93.5,NA,NA,57,61,43,0
2019-10-13 09:31:00,93.5,NA,NA,72,75,45,15.375
2019-10-13 09:46:00,93.5,133.85,151.88,177,183,65,98.800003
2019-10-13 10:01:00,100,NA,151.92,332,339,65,251.356003
2019-10-13 10:16:00,100,NA,152.02,599,616,67,517.275024
2019-10-13 10:31:00,100,NA,152.12,557,573,42,502.044006
2019-10-13 10:37:00,100,NA,152.19,867,887,42,803.276978
2019-10-13 10:46:00,100,NA,152.3,691,705,41,627.927002
2019-10-13 10:47:00,100,NA,152.31,735,746,40,665.143982
2019-10-13 11:01:00,100,NA,152.44,569,582,40,505.559998
2019-10-13 11:16:00,100,NA,152.55,454,465,40,396.473999
2019-10-13 11:21:00,100,NA,152.59,372,420,41,348.553986
2019-10-13 11:27:00,100,NA,152.61,430,438,40,367.104004
2019-10-13 11:31:00,100,NA,152.63,385,394,40,327.522003
2019-10-13 11:37:00,100,NA,152.66,362,372,40,304.537994
2019-10-13 11:46:00,100,NA,152.69,242,250,41,192.779999
2019-10-13 12:01:00,100,NA,152.74,209,217,40,159.703003
2019-10-13 12:16:00,100,NA,152.77,193,200,40,143.207993
2019-10-13 12:22:00,100,NA,152.79,187,193,41,132.192001
2019-10-13 12:22:00,100,NA,NA,187,193,41,132.192001
2019-10-13 12:23:00,100,NA,NA,187,193,41,132.192001
2019-10-13 12:23:00,100,NA,NA,182,191,40,132.192001
2019-10-13 12:23:00,100,NA,NA,187,193,40,132.192001
2019-10-13 12:31:00,100,NA,152.81,176,183,41,126.683998
2019-10-13 12:35:00,100,NA,NA,176,181,40,121.176003
2019-10-13 12:35:00,100,NA,152.82,171,179,40,121.176003
2019-10-13 12:35:00,100,NA,NA,171,179,40,121.176003
2019-10-13 12:35:00,100,NA,NA,171,178,40,121.176003
2019-10-13 12:36:00,100,NA,NA,171,178,40,121.176003
2019-10-13 12:36:00,100,NA,NA,171,179,40,121.176003
2019-10-13 12:36:00,100,NA,NA,176,179,41,121.176003
2019-10-13 12:36:00,100,NA,NA,176,180,41,121.153999
2019-10-13 12:36:00,100,NA,NA,171,178,41,121.153999
2019-10-13 12:36:00,100,NA,NA,176,182,41,121.176003
2019-10-13 12:36:00,100,NA,NA,171,178,41,121.176003
2019-10-13 12:46:00,100,NA,152.84,165,170,40,115.667999
2019-10-13 13:01:00,100,NA,152.86,154,159,41,99.143997
2019-10-13 13:16:00,100,NA,152.89,143,150,43,93.636002
2019-10-13 13:31:00,100,NA,152.91,143,146,43,82.635002
2019-10-13 13:46:00,100,NA,152.93,132,137,43,77.112
2019-10-13 14:01:00,100,NA,152.95,121,129,42,71.603996
2019-10-13 14:16:00,100,NA,152.97,121,125,42,66.096001
2019-10-13 14:25:00,100,NA,NA,121,124,43,60.588001
2019-10-13 14:26:00,100,NA,152.98,121,124,43,60.598999
2019-10-13 14:31:00,100,NA,NA,116,120,42,60.588001
2019-10-13 14:46:00,100,NA,153,110,113,40,55.080002
2019-10-13 15:01:00,100,NA,153.01,105,107,40,49.571999
